[2019-03-17 09:32:23,495] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:35} WARNING - REQUEST LOG	GET {"request": {"username": "karyadi", "password": "123456"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI3ODk5NDMsIm5iZiI6MTU1Mjc4OTk0MywianRpIjoiMjAzZDIwZTMtZTkzMi00MjA4LWE2MTgtYTk2YjYxYWMzMDE0IiwiZXhwIjoxNTUyODc2MzQzLCJpZGVudGl0eSI6eyJpZCI6MSwidXNlcm5hbWUiOiJrYXJ5YWRpIiwicGFzc3dvcmQiOiIxMjM0NTYiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjoxLCJ1c2VybmFtZSI6ImthcnlhZGkiLCJwYXNzd29yZCI6IjEyMzQ1NiIsInN0YXR1cyI6InVzZXIifX0.Vs10rKmkifUZoEb6wjDSby6zlGejT3fSizz7CLYWP9M"}}
[2019-03-19 12:58:39,283] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "qty": 10}, "response": {"status": "oke", "data": {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}}}
[2019-03-19 12:59:44,121] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 2, "per_page": 5, "data": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}]}}
[2019-03-19 13:01:38,276] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 0.4, "per_page": 5, "data": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}]}}
[2019-03-19 13:02:42,460] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}]}}
[2019-03-19 13:07:29,257] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTI5NzU2NDksIm5iZiI6MTU1Mjk3NTY0OSwianRpIjoiOTg2OGNmMmItNjU4ZC00NTFjLTgzNDktZThkZWY2OTUxZWIxIiwiZXhwIjoxNTUzMDYyMDQ5LCJpZGVudGl0eSI6eyJpZCI6MSwidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjoxLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.g8HnR1fCzt2OIFgiPTMlBCQH_iL3E0fxMpAf70x8YY8"}}
[2019-03-19 13:08:07,636] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 5}, "response": {"status": "oke", "data": {"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}}}
[2019-03-19 13:09:09,117] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 11}, "response": {"status": "Jumlah Produk Kurang"}}
[2019-03-19 13:10:26,269] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 10, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 5, "client_id": 3}]}}
[2019-03-19 13:11:48,752] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}}}
[2019-03-19 13:12:07,187] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 14:37:16,075] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 20:40:02,630] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"username": "kur", "password": "123456"}, "response": {"status": "oke", "token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTMwMDI4MDIsIm5iZiI6MTU1MzAwMjgwMiwianRpIjoiMWVmMGVlMGUtN2E1OC00MjA0LTgzMjQtMjEyN2NmZGM3N2RmIiwiZXhwIjoxNTUzMDg5MjAyLCJpZGVudGl0eSI6eyJpZCI6MSwidXNlcm5hbWUiOiJrdXIiLCJzdGF0dXMiOiJ1c2VyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7ImlkIjoxLCJ1c2VybmFtZSI6Imt1ciIsInN0YXR1cyI6InVzZXIifX0.7iKKxCp4U1atLmIC9eob5Tfub3GbhNLMCQv9NgaglH4"}}
[2019-03-19 20:42:12,017] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 1, "total_qty": 0, "total_price": 0, "status_pembayaran": "Belum Lunas"}}}
[2019-03-19 20:44:39,838] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 1, "user_id": 1, "total_qty": 0, "total_price": 0, "status_pembayaran": "Lunas"}}}
[2019-03-19 20:44:55,027] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Pembayaran telah dilunasi sebelumnya"}}
[2019-03-19 20:45:23,829] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 20:46:38,918] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 0, "transaction_id": null, "product_id": 0, "qty": 0, "price": 0}}}
[2019-03-19 20:46:56,064] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 0, "transaction_id": null, "product_id": 0, "qty": 0, "price": 0}}}
[2019-03-19 20:47:40,770] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 20:48:13,043] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 0, "transaction_id": null, "product_id": 0, "qty": 0, "price": 0}}}
[2019-03-19 20:51:18,568] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 20:51:39,879] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-19 20:51:44,663] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 20:53:48,039] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "user_id": 1, "total_qty": 0, "total_price": 0, "status_pembayaran": "Lunas"}]}}
[2019-03-19 20:59:06,541] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 3, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}}}
[2019-03-19 21:07:47,020] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 4, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}}}
[2019-03-19 21:09:12,571] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 5, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}}}
[2019-03-19 21:09:18,680] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 1}, "response": {"status": "oke", "data": {"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}}}
[2019-03-19 21:09:51,970] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "NOT_FOUND"}}
[2019-03-19 21:09:56,779] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"code_pembayaran": "kur123"}, "response": {"status": "Payment Success", "data": {"id": 3, "user_id": 1, "total_qty": 2, "total_price": 4000000, "status_pembayaran": "Lunas"}}}
[2019-03-19 21:10:25,368] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 1, "qty": 2}, "response": {"status": "oke", "data": {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}}}
[2019-03-19 21:10:32,143] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 2}, "response": {"status": "oke", "data": {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}}}
[2019-03-19 21:10:46,298] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	POST {"request": {"product_id": 2, "qty": 1}, "response": {"status": "oke", "data": {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}}}
[2019-03-19 21:11:01,681] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "user_id": 1, "total_qty": 0, "total_price": 0, "status_pembayaran": "Lunas"}, {"id": 3, "user_id": 1, "total_qty": 2, "total_price": 4000000, "status_pembayaran": "Lunas"}, {"id": 4, "user_id": 1, "total_qty": 5, "total_price": 10000000, "status_pembayaran": "Belum Lunas"}]}}
[2019-03-19 21:11:45,541] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 3, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 4, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 5, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:12:53,534] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 1, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 3, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 4, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 5, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:13:04,365] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "2"}, "response": {"status": "oke", "page": 2, "total_page": 1, "per_page": 5, "data": [{"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}, {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}, {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:13:56,306] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "2"}, "response": {"status": "oke", "page": 2, "total_page": 4, "per_page": 5, "data": [{"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}, {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}, {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:14:43,696] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "2"}, "response": {"status": "oke", "page": 2, "total_page": 2, "per_page": 5, "data": [{"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}, {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}, {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:14:50,372] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "3"}, "response": {"status": "oke", "page": 3, "total_page": 0, "per_page": 5, "data": []}}
[2019-03-19 21:14:55,725] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": ""}, "response": {"message": {"p": "invalid literal for int() with base 10: ''"}}}
[2019-03-19 21:14:58,879] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 3, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 3, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 4, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 5, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:15:10,022] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "4"}, "response": {"status": "oke", "page": 4, "total_page": 0, "per_page": 5, "data": []}}
[2019-03-19 21:15:18,110] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 3, "per_page": 5, "data": [{"id": 1, "transaction_id": "1", "product_id": 2, "qty": 5, "price": 2000000}, {"id": 2, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 3, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 4, "transaction_id": "1", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 5, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:15:24,179] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "3"}, "response": {"status": "oke", "page": 3, "total_page": 0, "per_page": 5, "data": []}}
[2019-03-19 21:15:40,477] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "3"}, "response": {"status": "oke", "page": 3, "total_page": 0, "per_page": 5, "data": []}}
[2019-03-19 21:15:46,295] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "2"}, "response": {"status": "oke", "page": 2, "total_page": 2, "per_page": 5, "data": [{"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}, {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}, {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}]}}
[2019-03-19 21:24:20,397] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	DELETE {"request": null, "response": {"msg": "Token has expired"}}
[2019-03-19 21:24:37,010] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	DELETE {"request": null, "response": {"status": "Data tidak bisa di edit"}}
[2019-03-19 21:25:11,694] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:42} WARNING - REQUEST LOG	DELETE {"request": null, "response": {"status": "oke", "data": {"id": 7, "transaction_id": "4", "product_id": 1, "qty": 2, "price": 2000000}}}
[2019-03-19 21:27:11,020] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {"p": "2"}, "response": {"status": "oke", "page": 2, "total_page": 0, "per_page": 5, "data": [{"id": 6, "transaction_id": "3", "product_id": 1, "qty": 1, "price": 2000000}, {"id": 8, "transaction_id": "4", "product_id": 2, "qty": 2, "price": 2000000}, {"id": 9, "transaction_id": "4", "product_id": 2, "qty": 1, "price": 2000000}]}}
[2019-03-20 00:15:18,094] {/home/alphatech/Documents/weekend-project/rest-api/blueprints/__init__.py:40} WARNING - REQUEST LOG	GET {"request": {}, "response": {"msg": "Token has expired"}}
[2019-03-21 23:03:31,502] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-21 23:03:36,957] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-21 23:04:35,200] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-21 23:04:36,145] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-21 23:04:42,107] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "nama": "kambing"}, {"id": 2, "nama": "sapi"}]}}
[2019-03-21 23:13:09,478] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"page": 1, "total_page": 6, "per_page": 5, "hasil": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 5, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 2, "client_id": 3}]}}
[2019-03-21 23:13:30,552] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"page": 1, "total_page": 6, "per_page": 5, "hasil": []}}
[2019-03-21 23:19:43,234] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": {"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 5, "client_id": 3}}}
[2019-03-21 23:20:34,248] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": []}}
[2019-03-21 23:21:02,952] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": []}}
[2019-03-21 23:21:08,554] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "data": [{"id": 1, "nama": "kambing", "deskripsi": "ya kambing", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 5, "client_id": 3}, {"id": 2, "nama": "sapi geraham", "deskripsi": "ya sapi", "product_type_id": 1, "price": 2000000, "satuan": "ekor", "status": "ada", "url_picture": null, "qty": 2, "client_id": 3}]}}
[2019-03-21 23:22:28,014] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "nama": "kambing"}, {"id": 2, "nama": "sapi"}]}}
[2019-03-21 23:23:02,904] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 5, "data": [{"id": 1, "nama": "kambing"}, {"id": 2, "nama": "sapi"}]}}
[2019-03-22 00:15:54,810] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "DATA_NOT_FOUND"}}
[2019-03-22 00:15:59,430] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:41} WARNING - REQUEST LOG	GET {"request": {}, "response": {"status": "oke", "page": 1, "total_page": 6, "per_page": 20, "data": []}}
[2019-03-22 01:01:34,410] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:01:49,295] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:02:30,438] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:04:01,661] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:04:14,192] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:04:30,174] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-22 01:05:56,105] {/home/alphatech/Documents/MyGithub/flask-api/blueprints/__init__.py:43} WARNING - REQUEST LOG	POST {"request": {"nama": "sapi"}, "response": {"status": "oke"}}
